text,text_lower,length,digit_count,alphabet_count,is_numeric,is_date,contains_currency,x,y,relative_x,relative_y,width,height,relative_width,relative_height,aspect_ratio,log_area,ocr_confidence,line_number,paragraph_number,block_number,previous_text,previous_x,previous_y,next_text,next_x,next_y,label,document,source
Pantene,pantene,7,0,7,0,0,0,65,313,0.0626204238921002,0.5415224913494809,38,9,0.036608863198458574,0.015570934256055362,4.222222222222222,5.8377304471659395,1.0,13,4,1,146.25,790,293,shampoo,107,313,PRODUCT,invoice_0060.png,synthetic
Shampoo,shampoo,7,0,7,0,0,0,107,313,0.10308285163776493,0.5415224913494809,45,12,0.04335260115606936,0.020761245674740483,3.75,6.293419278846481,1.0,13,4,1,pantene,65,313,200ml,156,313,PRODUCT,invoice_0060.png,synthetic
200ml,200ml,5,3,2,0,0,0,156,313,0.15028901734104047,0.5415224913494809,31,9,0.029865125240847785,0.015570934256055362,3.4444444444444446,5.634789603169249,1.0,13,4,1,shampoo,107,313,0.75,428,313,PRODUCT,invoice_0060.png,synthetic
0.75,0.75,4,3,0,1,0,1,428,313,0.4123314065510597,0.5415224913494809,21,9,0.02023121387283237,0.015570934256055362,2.3333333333333335,5.247024072160486,1.0,13,4,1,200ml,156,313,97.50,609,313,QUANTITY,invoice_0060.png,synthetic
97.50,97.50,5,4,0,1,0,1,609,313,0.5867052023121387,0.5415224913494809,27,9,0.02601156069364162,0.015570934256055362,3.0,5.497168225293202,1.0,13,4,1,0.75,428,313,73.12,790,313,UNIT_PRICE,invoice_0060.png,synthetic
73.12,73.12,5,4,0,1,0,1,790,313,0.7610789980732178,0.5415224913494809,27,9,0.02601156069364162,0.015570934256055362,3.0,5.497168225293202,1.0,13,4,1,97.50,609,313,sundrop,65,333,ITEM_TOTAL,invoice_0060.png,synthetic
Sundrop,sundrop,7,0,7,0,0,0,65,333,0.0626204238921002,0.5761245674740484,41,12,0.0394990366088632,0.020761245674740483,3.4166666666666665,6.20050917404269,1.0,14,4,1,73.12,790,313,oil,110,333,PRODUCT,invoice_0060.png,synthetic
Oil,oil,3,0,3,0,0,0,110,333,0.10597302504816955,0.5761245674740484,16,9,0.015414258188824663,0.015570934256055362,1.7777777777777777,4.976733742420574,1.0,14,4,1,sundrop,65,333,1l,130,333,PRODUCT,invoice_0060.png,synthetic
1L,1l,2,1,1,0,0,0,130,333,0.1252408477842004,0.5761245674740484,14,9,0.01348747591522158,0.015570934256055362,1.5555555555555556,4.844187086458591,1.0,14,4,1,oil,110,333,1,428,333,PRODUCT,invoice_0060.png,synthetic
1,1,1,1,0,1,0,0,428,333,0.4123314065510597,0.5761245674740484,6,9,0.005780346820809248,0.015570934256055362,0.6666666666666666,4.007333185232471,1.0,14,4,1,1l,130,333,₹238.50,609,333,QUANTITY,invoice_0060.png,synthetic
₹238.50,₹238.50,7,5,0,1,0,1,609,333,0.5867052023121387,0.5761245674740484,39,9,0.03757225433526012,0.015570934256055362,4.333333333333333,5.863631175598097,1.0,14,4,1,1,428,333,rs. 238.50,790,333,UNIT_PRICE,invoice_0060.png,synthetic
Rs. 238.50,rs. 238.50,10,5,2,0,0,1,790,333,0.7610789980732178,0.5761245674740484,52,9,0.05009633911368015,0.015570934256055362,5.777777777777778,6.150602768446279,1.0,14,4,1,₹238.50,609,333,tata,65,353,ITEM_TOTAL,invoice_0060.png,synthetic
Tata,tata,4,0,4,0,0,0,65,353,0.0626204238921002,0.610726643598616,21,9,0.02023121387283237,0.015570934256055362,2.3333333333333335,5.247024072160486,1.0,15,4,1,rs. 238.50,790,333,salt,90,353,PRODUCT,invoice_0060.png,synthetic
Salt,salt,4,0,4,0,0,0,90,353,0.08670520231213873,0.610726643598616,19,9,0.018304431599229287,0.015570934256055362,2.111111111111111,5.147494476813453,1.0,15,4,1,tata,65,353,1kg,113,353,PRODUCT,invoice_0060.png,synthetic
1kg,1kg,3,1,2,0,0,0,113,353,0.10886319845857419,0.610726643598616,18,12,0.017341040462427744,0.020761245674740483,1.5,5.37989735354046,1.0,15,4,1,salt,90,353,2.5,428,353,PRODUCT,invoice_0060.png,synthetic
2.5,2.5,3,2,0,1,0,0,428,353,0.4123314065510597,0.610726643598616,15,9,0.014450867052023121,0.015570934256055362,1.6666666666666667,4.912654885736052,1.0,15,4,1,1kg,113,353,96.00,609,353,QUANTITY,invoice_0060.png,synthetic
96.00,96.00,5,4,0,1,0,1,609,353,0.5867052023121387,0.610726643598616,27,9,0.02601156069364162,0.015570934256055362,3.0,5.497168225293202,1.0,15,4,1,2.5,428,353,rs. 240.00,790,353,UNIT_PRICE,invoice_0060.png,synthetic
Rs. 240.00,rs. 240.00,10,5,2,0,0,1,790,353,0.7610789980732178,0.610726643598616,52,9,0.05009633911368015,0.015570934256055362,5.777777777777778,6.150602768446279,1.0,15,4,1,96.00,609,353,dettol,65,373,ITEM_TOTAL,invoice_0060.png,synthetic
Dettol,dettol,6,0,6,0,0,0,65,373,0.0626204238921002,0.6453287197231834,31,9,0.029865125240847785,0.015570934256055362,3.4444444444444446,5.634789603169249,1.0,16,4,1,rs. 240.00,790,353,soap,100,373,PRODUCT,invoice_0060.png,synthetic
Soap,soap,4,0,4,0,0,0,100,373,0.09633911368015415,0.6453287197231834,24,12,0.023121387283236993,0.020761245674740483,2.0,5.666426688112432,1.0,16,4,1,dettol,65,373,125g,128,373,PRODUCT,invoice_0060.png,synthetic
125g,125g,4,3,1,0,0,0,128,373,0.1233140655105973,0.6453287197231834,24,12,0.023121387283236993,0.020761245674740483,2.0,5.666426688112432,1.0,16,4,1,soap,100,373,2,428,373,PRODUCT,invoice_0060.png,synthetic
2,2,1,1,0,1,0,0,428,373,0.4123314065510597,0.6453287197231834,6,9,0.005780346820809248,0.015570934256055362,0.6666666666666666,4.007333185232471,1.0,16,4,1,125g,128,373,₹352.00,609,373,QUANTITY,invoice_0060.png,synthetic
₹352.00,₹352.00,7,5,0,1,0,1,609,373,0.5867052023121387,0.6453287197231834,39,9,0.03757225433526012,0.015570934256055362,4.333333333333333,5.863631175598097,1.0,16,4,1,2,428,373,₹704.00,790,373,UNIT_PRICE,invoice_0060.png,synthetic
₹704.00,₹704.00,7,5,0,1,0,1,790,373,0.7610789980732178,0.6453287197231834,39,9,0.03757225433526012,0.015570934256055362,4.333333333333333,5.863631175598097,1.0,16,4,1,₹352.00,609,373,catch,65,393,ITEM_TOTAL,invoice_0060.png,synthetic
Catch,catch,5,0,5,0,0,0,65,393,0.0626204238921002,0.6799307958477508,28,9,0.02697495183044316,0.015570934256055362,3.111111111111111,5.53338948872752,1.0,17,4,1,₹704.00,790,373,pepper,97,393,PRODUCT,invoice_0060.png,synthetic
Pepper,pepper,6,0,6,0,0,0,97,393,0.09344894026974952,0.6799307958477508,34,12,0.03275529865125241,0.020761245674740483,2.8333333333333335,6.013715156042802,1.0,17,4,1,catch,65,393,100g,135,393,PRODUCT,invoice_0060.png,synthetic
100g,100g,4,3,1,0,0,0,135,393,0.13005780346820808,0.6799307958477508,24,12,0.023121387283236993,0.020761245674740483,2.0,5.666426688112432,1.0,17,4,1,pepper,97,393,0.75,428,393,PRODUCT,invoice_0060.png,synthetic
0.75,0.75,4,3,0,1,0,1,428,393,0.4123314065510597,0.6799307958477508,21,9,0.02023121387283237,0.015570934256055362,2.3333333333333335,5.247024072160486,1.0,17,4,1,100g,135,393,143.50,609,393,QUANTITY,invoice_0060.png,synthetic
143.50,143.50,6,5,0,1,0,1,609,393,0.5867052023121387,0.6799307958477508,33,9,0.031791907514450865,0.015570934256055362,3.6666666666666665,5.697093486505405,1.0,17,4,1,0.75,428,393,₹107.62,790,393,UNIT_PRICE,invoice_0060.png,synthetic
₹107.62,₹107.62,7,5,0,1,0,1,790,393,0.7610789980732178,0.6799307958477508,39,9,0.03757225433526012,0.015570934256055362,4.333333333333333,5.863631175598097,1.0,17,4,1,143.50,609,393,subtotal:,519,421,ITEM_TOTAL,invoice_0060.png,synthetic
Subtotal:,subtotal:,9,0,8,0,0,0,519,421,0.5,0.7283737024221453,43,9,0.041425818882466284,0.015570934256055362,4.777777777777778,5.961005339623274,1.0,18,5,1,₹107.62,790,393,rs. 3758.49,873,421,O,invoice_0060.png,synthetic
Rs. 3758.49,rs. 3758.49,11,6,2,0,0,1,873,421,0.8410404624277457,0.7283737024221453,58,9,0.055876685934489405,0.015570934256055362,6.444444444444445,6.259581464064923,1.0,18,5,1,subtotal:,519,421,discount (5%):,519,434,SUBTOTAL,invoice_0060.png,synthetic
Discount (5%):,discount (5%):,14,1,8,0,0,0,519,434,0.5,0.7508650519031141,74,11,0.07129094412331406,0.01903114186851211,6.7272727272727275,6.703188113240863,1.0,19,5,1,rs. 3758.49,873,421,187.92,873,434,O,invoice_0060.png,synthetic
187.92,187.92,6,5,0,1,0,1,873,434,0.8410404624277457,0.7508650519031141,33,9,0.031791907514450865,0.015570934256055362,3.6666666666666665,5.697093486505405,1.0,19,5,1,discount (5%):,519,434,grand total:,519,453,DISCOUNT,invoice_0060.png,synthetic
Grand Total:,grand total:,12,0,10,0,0,0,519,453,0.5,0.7837370242214533,61,9,0.05876685934489403,0.015570934256055362,6.777777777777778,6.309918278226516,1.0,20,5,1,187.92,873,434,"3,570.57",873,453,O,invoice_0060.png,synthetic
"3,570.57","3,570.57",8,6,0,1,0,1,873,453,0.8410404624277457,0.7837370242214533,42,11,0.04046242774566474,0.01903114186851211,3.8181818181818183,6.137727054086234,1.0,20,5,1,grand total:,519,453,paid:,519,468,TOTAL,invoice_0060.png,synthetic
Paid:,paid:,5,0,4,0,0,0,519,468,0.5,0.8096885813148789,25,9,0.024084778420038536,0.015570934256055362,2.7777777777777777,5.420534999272286,1.0,21,5,1,"3,570.57",873,453,0.00,873,468,O,invoice_0060.png,synthetic
0.00,0.00,4,3,0,1,0,1,873,468,0.8410404624277457,0.8096885813148789,21,9,0.02023121387283237,0.015570934256055362,2.3333333333333335,5.247024072160486,1.0,21,5,1,paid:,519,468,amount due:,519,481,PAID,invoice_0060.png,synthetic
Amount Due:,amount due:,11,0,9,0,0,0,519,481,0.5,0.8321799307958477,66,9,0.06358381502890173,0.015570934256055362,7.333333333333333,6.38856140554563,1.0,22,5,1,0.00,873,468,"3,570.57",873,481,O,invoice_0060.png,synthetic
"3,570.57","3,570.57",8,6,0,1,0,1,873,481,0.8410404624277457,0.8321799307958477,42,11,0.04046242774566474,0.01903114186851211,3.8181818181818183,6.137727054086234,1.0,22,5,1,amount due:,519,481,,0,0,DUE,invoice_0060.png,synthetic
Ganesh,ganesh,6,0,6,0,0,0,165,18,0.3626373626373626,0.058823529411764705,58,10,0.12747252747252746,0.032679738562091505,5.8,6.364750756851911,1.0,1,1,1,,0,0,agency,226,19,SUPPLIER,invoice_0061.png,synthetic
Agency,agency,6,0,6,0,0,0,226,19,0.4967032967032967,0.06209150326797386,59,12,0.12967032967032968,0.0392156862745098,4.916666666666667,6.5638555265321274,1.0,1,1,1,ganesh,165,18,patna,209,36,SUPPLIER,invoice_0061.png,synthetic
Patna,patna,5,0,5,0,0,0,209,36,0.4593406593406593,0.11764705882352941,36,8,0.07912087912087912,0.026143790849673203,4.5,5.666426688112432,1.0,2,1,1,agency,226,19,bill#:,20,72,O,invoice_0061.png,synthetic
Bill#:,bill#:,6,0,4,0,0,0,20,72,0.04395604395604396,0.23529411764705882,43,9,0.0945054945054945,0.029411764705882353,4.777777777777778,5.961005339623274,1.0,3,2,1,patna,209,36,inv/2026/2746,67,72,O,invoice_0061.png,synthetic
INV/2026/2746,inv/2026/2746,13,8,3,0,0,0,67,72,0.14725274725274726,0.23529411764705882,94,9,0.20659340659340658,0.029411764705882353,10.444444444444445,6.741700694652055,1.0,3,2,1,bill#:,20,72,21 jun 2025,356,72,INVOICE_NUMBER,invoice_0061.png,synthetic
21 Jun 2025,21 jun 2025,11,6,3,0,0,0,356,72,0.7824175824175824,0.23529411764705882,79,8,0.17362637362637362,0.026143790849673203,9.875,6.450470422144176,1.0,3,2,1,inv/2026/2746,67,72,patanjali,20,108,DATE,invoice_0061.png,synthetic
Patanjali,patanjali,9,0,9,0,0,0,20,108,0.04395604395604396,0.35294117647058826,65,10,0.14285714285714285,0.032679738562091505,6.5,6.478509642208569,1.0,4,3,1,21 jun 2025,356,72,atta,89,108,PRODUCT,invoice_0061.png,synthetic
Atta,atta,4,0,4,0,0,0,89,108,0.1956043956043956,0.35294117647058826,29,8,0.06373626373626373,0.026143790849673203,3.625,5.4510384535657,1.0,4,3,1,patanjali,20,108,5kg,122,108,PRODUCT,invoice_0061.png,synthetic
5kg,5kg,3,1,2,0,0,0,122,108,0.2681318681318681,0.35294117647058826,22,10,0.04835164835164835,0.032679738562091505,2.2,5.3981627015177525,1.0,4,3,1,atta,89,108,1.5,34,126,PRODUCT,invoice_0061.png,synthetic
1.5,1.5,3,2,0,1,0,0,34,126,0.07472527472527472,0.4117647058823529,22,8,0.04835164835164835,0.026143790849673203,2.75,5.176149732573829,1.0,5,3,1,5kg,122,108,rs. 162.00,78,126,QUANTITY,invoice_0061.png,synthetic
Rs. 162.00,rs. 162.00,10,5,2,0,0,1,78,126,0.17142857142857143,0.4117647058823529,72,8,0.15824175824175823,0.026143790849673203,9.0,6.3578422665081,1.0,5,3,1,1.5,34,126,243,413,126,UNIT_PRICE,invoice_0061.png,synthetic
243,243,3,3,0,1,0,0,413,126,0.9076923076923077,0.4117647058823529,22,8,0.04835164835164835,0.026143790849673203,2.75,5.176149732573829,1.0,5,3,1,rs. 162.00,78,126,sugar,20,144,ITEM_TOTAL,invoice_0061.png,synthetic
Sugar,sugar,5,0,5,0,0,0,20,144,0.04395604395604396,0.47058823529411764,36,10,0.07912087912087912,0.032679738562091505,3.6,5.8888779583328805,1.0,6,3,1,243,413,126,1kg,60,144,PRODUCT,invoice_0061.png,synthetic
1kg,1kg,3,1,2,0,0,0,60,144,0.13186813186813187,0.47058823529411764,22,10,0.04835164835164835,0.032679738562091505,2.2,5.3981627015177525,1.0,6,3,1,sugar,20,144,0.5,34,162,PRODUCT,invoice_0061.png,synthetic
0.5,0.5,3,2,0,1,0,0,34,162,0.07472527472527472,0.5294117647058824,22,8,0.04835164835164835,0.026143790849673203,2.75,5.176149732573829,1.0,7,3,1,1kg,60,144,139.50,78,162,QUANTITY,invoice_0061.png,synthetic
139.50,139.50,6,5,0,1,0,1,78,162,0.17142857142857143,0.5294117647058824,43,8,0.0945054945054945,0.026143790849673203,5.375,5.84354441703136,1.0,7,3,1,0.5,34,162,69.75,399,162,UNIT_PRICE,invoice_0061.png,synthetic
69.75,69.75,5,4,0,1,0,1,399,162,0.8769230769230769,0.5294117647058824,36,8,0.07912087912087912,0.026143790849673203,4.5,5.666426688112432,1.0,7,3,1,139.50,78,162,subtotal,20,198,ITEM_TOTAL,invoice_0061.png,synthetic
Subtotal,subtotal,8,0,8,0,0,0,20,198,0.04395604395604396,0.6470588235294118,58,8,0.12747252747252746,0.026143790849673203,7.25,6.142037405587356,1.0,8,4,1,69.75,399,162,312.75,392,198,O,invoice_0061.png,synthetic
312.75,312.75,6,5,0,1,0,1,392,198,0.8615384615384616,0.6470588235294118,43,8,0.0945054945054945,0.026143790849673203,5.375,5.84354441703136,1.0,8,4,1,subtotal,20,198,total,20,234,SUBTOTAL,invoice_0061.png,synthetic
TOTAL,total,5,0,5,0,0,0,20,234,0.04395604395604396,0.7647058823529411,36,8,0.07912087912087912,0.026143790849673203,4.5,5.666426688112432,1.0,9,5,1,312.75,392,198,₹312.75,385,234,O,invoice_0061.png,synthetic
₹312.75,₹312.75,7,5,0,1,0,1,385,234,0.8461538461538461,0.7647058823529411,50,8,0.10989010989010989,0.026143790849673203,6.25,5.993961427306569,1.0,9,5,1,total,20,234,paid,20,252,TOTAL,invoice_0061.png,synthetic
PAID,paid,4,0,4,0,0,0,20,252,0.04395604395604396,0.8235294117647058,29,8,0.06373626373626373,0.026143790849673203,3.625,5.4510384535657,1.0,10,5,1,₹312.75,385,234,312.75,392,252,O,invoice_0061.png,synthetic
312.75,312.75,6,5,0,1,0,1,392,252,0.8615384615384616,0.8235294117647058,43,8,0.0945054945054945,0.026143790849673203,5.375,5.84354441703136,1.0,10,5,1,paid,20,252,,0,0,PAID,invoice_0061.png,synthetic
Ram,ram,3,0,3,0,0,0,242,25,0.3734567901234568,0.05,41,13,0.06327160493827161,0.026,3.1538461538461537,6.280395838960195,1.0,1,1,1,,0,0,kirana,287,25,SUPPLIER,invoice_0062.png,synthetic
Kirana,kirana,6,0,6,0,0,0,287,25,0.44290123456790126,0.05,61,13,0.0941358024691358,0.026,4.6923076923076925,6.677083461247136,1.0,1,1,1,ram,242,25,&,352,25,SUPPLIER,invoice_0062.png,synthetic
&,&,1,0,0,0,0,0,352,25,0.5432098765432098,0.05,17,13,0.026234567901234566,0.026,1.3076923076923077,5.402677381872279,1.0,1,1,1,kirana,287,25,co.,373,25,SUPPLIER,invoice_0062.png,synthetic
Co.,co.,3,0,2,0,0,0,373,25,0.5756172839506173,0.05,29,13,0.044753086419753084,0.026,2.230769230769231,5.934894195619588,1.0,1,1,1,&,352,25,"960,",281,47,SUPPLIER,invoice_0062.png,synthetic
"960,","960,",4,3,0,1,0,0,281,47,0.43364197530864196,0.094,25,12,0.038580246913580245,0.024,2.0833333333333335,5.707110264748875,1.0,2,1,1,co.,373,25,mg,310,47,O,invoice_0062.png,synthetic
MG,mg,2,0,2,0,0,0,310,47,0.4783950617283951,0.094,23,10,0.035493827160493825,0.02,2.3,5.442417710521793,1.0,2,1,1,"960,",281,47,road,337,47,O,invoice_0062.png,synthetic
Road,road,4,0,4,0,0,0,337,47,0.5200617283950617,0.094,31,10,0.047839506172839504,0.02,3.1,5.739792912179234,1.0,2,1,1,mg,310,47,to:,43,78,O,invoice_0062.png,synthetic
To:,to:,3,0,2,0,0,0,43,78,0.06635802469135803,0.156,18,10,0.027777777777777776,0.02,1.8,5.198497031265826,1.0,3,2,1,road,337,47,ramesh,67,79,O,invoice_0062.png,synthetic
Ramesh,ramesh,6,0,6,0,0,0,67,79,0.10339506172839506,0.158,52,10,0.08024691358024691,0.02,5.2,6.255750041753367,1.0,3,2,1,to:,43,78,nair,123,79,CUSTOMER,invoice_0062.png,synthetic
Nair,nair,4,0,4,0,0,0,123,79,0.18981481481481483,0.158,30,10,0.046296296296296294,0.02,3.0,5.707110264748875,1.0,3,2,1,ramesh,67,79,date:,501,78,CUSTOMER,invoice_0062.png,synthetic
Date:,date:,5,0,4,0,0,0,501,78,0.7731481481481481,0.156,30,10,0.046296296296296294,0.02,3.0,5.707110264748875,1.0,3,2,1,nair,123,79,09/10/2023,535,79,O,invoice_0062.png,synthetic
09/10/2023,09/10/2023,10,8,0,0,1,0,535,79,0.8256172839506173,0.158,68,10,0.10493827160493827,0.02,6.8,6.523562306149512,1.0,3,2,1,date:,501,78,no:,42,101,DATE,invoice_0062.png,synthetic
No:,no:,3,0,2,0,0,0,42,101,0.06481481481481481,0.202,22,11,0.033950617283950615,0.022,2.0,5.493061443340548,1.0,4,2,1,09/10/2023,535,79,inv2702,69,102,O,invoice_0062.png,synthetic
INV2702,inv2702,7,4,3,0,0,0,69,102,0.10648148148148148,0.204,58,10,0.08950617283950617,0.02,5.8,6.364750756851911,1.0,4,2,1,no:,42,101,parle-g,43,132,INVOICE_NUMBER,invoice_0062.png,synthetic
Parle-G,parle-g,7,0,6,0,0,0,43,132,0.06635802469135803,0.264,44,10,0.06790123456790123,0.02,4.4,6.089044875446846,1.0,5,3,1,inv2702,69,102,biscuits,91,132,PRODUCT,invoice_0062.png,synthetic
Biscuits,biscuits,8,0,8,0,0,0,91,132,0.1404320987654321,0.264,45,10,0.06944444444444445,0.02,4.5,6.111467339502679,1.0,5,3,1,parle-g,43,132,800g,140,132,PRODUCT,invoice_0062.png,synthetic
800g,800g,4,3,1,0,0,0,140,132,0.21604938271604937,0.264,28,13,0.043209876543209874,0.026,2.1538461538461537,5.8998973535824915,1.0,5,3,1,biscuits,91,132,1,279,132,PRODUCT,invoice_0062.png,synthetic
1,1,1,1,0,1,0,0,279,132,0.4305555555555556,0.264,7,10,0.010802469135802469,0.02,0.7,4.2626798770413155,1.0,5,3,1,800g,140,132,pcs,359,135,QUANTITY,invoice_0062.png,synthetic
pcs,pcs,3,0,3,0,0,0,359,135,0.5540123456790124,0.27,20,10,0.030864197530864196,0.02,2.0,5.303304908059076,1.0,5,3,1,1,279,132,333.50,441,132,UNIT,invoice_0062.png,synthetic
333.50,333.50,6,5,0,1,0,1,441,132,0.6805555555555556,0.264,39,10,0.06018518518518518,0.02,3.9,5.968707559985366,1.0,5,3,1,pcs,359,135,₹333.50,522,132,UNIT_PRICE,invoice_0062.png,synthetic
₹333.50,₹333.50,7,5,0,1,0,1,522,132,0.8055555555555556,0.264,46,10,0.07098765432098765,0.02,4.6,6.133398042996649,1.0,5,3,1,333.50,441,132,boost,43,155,ITEM_TOTAL,invoice_0062.png,synthetic
Boost,boost,5,0,5,0,0,0,43,155,0.06635802469135803,0.31,33,10,0.05092592592592592,0.02,3.3,5.802118375377063,1.0,6,3,1,₹333.50,522,132,chocolate,80,155,PRODUCT,invoice_0062.png,synthetic
Chocolate,chocolate,9,0,9,0,0,0,80,155,0.12345679012345678,0.31,57,10,0.08796296296296297,0.02,5.7,6.3473892096560105,1.0,6,3,1,boost,43,155,drink,141,155,PRODUCT,invoice_0062.png,synthetic
Drink,drink,5,0,5,0,0,0,141,155,0.2175925925925926,0.31,34,10,0.05246913580246913,0.02,3.4,5.831882477283517,1.0,6,3,1,chocolate,80,155,500g,179,155,PRODUCT,invoice_0062.png,synthetic
500g,500g,4,3,1,0,0,0,179,155,0.2762345679012346,0.31,28,13,0.043209876543209874,0.026,2.1538461538461537,5.8998973535824915,1.0,6,3,1,drink,141,155,6,279,155,PRODUCT,invoice_0062.png,synthetic
6,6,1,1,0,1,0,0,279,155,0.4305555555555556,0.31,7,10,0.010802469135802469,0.02,0.7,4.2626798770413155,1.0,6,3,1,500g,179,155,packet,359,155,QUANTITY,invoice_0062.png,synthetic
packet,packet,6,0,6,0,0,0,359,155,0.5540123456790124,0.31,38,13,0.05864197530864197,0.026,2.923076923076923,6.20455776256869,1.0,6,3,1,6,279,155,487.50,441,155,UNIT,invoice_0062.png,synthetic
487.50,487.50,6,5,0,1,0,1,441,155,0.6805555555555556,0.31,39,10,0.06018518518518518,0.02,3.9,5.968707559985366,1.0,6,3,1,packet,359,155,rs. 2925.00,522,155,UNIT_PRICE,invoice_0062.png,synthetic
Rs. 2925.00,rs. 2925.00,11,6,2,0,0,1,522,155,0.8055555555555556,0.31,67,10,0.10339506172839506,0.02,6.7,6.508769136971682,1.0,6,3,1,487.50,441,155,masoor,43,178,ITEM_TOTAL,invoice_0062.png,synthetic
Masoor,masoor,6,0,6,0,0,0,43,178,0.06635802469135803,0.356,43,10,0.06635802469135803,0.02,4.3,6.066108090103747,1.0,7,3,1,rs. 2925.00,522,155,dal,90,178,PRODUCT,invoice_0062.png,synthetic
Dal,dal,3,0,3,0,0,0,90,178,0.1388888888888889,0.356,20,10,0.030864197530864196,0.02,2.0,5.303304908059076,1.0,7,3,1,masoor,43,178,1kg,114,178,PRODUCT,invoice_0062.png,synthetic
1kg,1kg,3,1,2,0,0,0,114,178,0.17592592592592593,0.356,21,13,0.032407407407407406,0.026,1.6153846153846154,5.6131281063880705,1.0,7,3,1,dal,90,178,1.5,279,178,PRODUCT,invoice_0062.png,synthetic
1.5,1.5,3,2,0,1,0,0,279,178,0.4305555555555556,0.356,18,10,0.027777777777777776,0.02,1.8,5.198497031265826,1.0,7,3,1,1kg,114,178,dozen,360,178,QUANTITY,invoice_0062.png,synthetic
dozen,dozen,5,0,5,0,0,0,360,178,0.5555555555555556,0.356,33,10,0.05092592592592592,0.02,3.3,5.802118375377063,1.0,7,3,1,1.5,279,178,225,441,178,UNIT,invoice_0062.png,synthetic
225,225,3,3,0,1,0,0,441,178,0.6805555555555556,0.356,21,10,0.032407407407407406,0.02,2.1,5.351858133476067,1.0,7,3,1,dozen,360,178,337.50,522,178,UNIT_PRICE,invoice_0062.png,synthetic
337.50,337.50,6,5,0,1,0,1,522,178,0.8055555555555556,0.356,39,10,0.06018518518518518,0.02,3.9,5.968707559985366,1.0,7,3,1,225,441,178,kabuli,43,201,ITEM_TOTAL,invoice_0062.png,synthetic
Kabuli,kabuli,6,0,6,0,0,0,43,201,0.06635802469135803,0.402,38,10,0.05864197530864197,0.02,3.8,5.942799375126701,1.0,8,3,1,337.50,522,178,chana,85,201,PRODUCT,invoice_0062.png,synthetic
Chana,chana,5,0,5,0,0,0,85,201,0.13117283950617284,0.402,37,10,0.05709876543209876,0.02,3.7,5.916202062607435,1.0,8,3,1,kabuli,43,201,500g,126,201,PRODUCT,invoice_0062.png,synthetic
500g,500g,4,3,1,0,0,0,126,201,0.19444444444444445,0.402,28,13,0.043209876543209874,0.026,2.1538461538461537,5.8998973535824915,1.0,8,3,1,chana,85,201,3,279,201,PRODUCT,invoice_0062.png,synthetic
3,3,1,1,0,1,0,0,279,201,0.4305555555555556,0.402,7,10,0.010802469135802469,0.02,0.7,4.2626798770413155,1.0,8,3,1,500g,126,201,packet,359,201,QUANTITY,invoice_0062.png,synthetic
packet,packet,6,0,6,0,0,0,359,201,0.5540123456790124,0.402,38,13,0.05864197530864197,0.026,2.923076923076923,6.20455776256869,1.0,8,3,1,3,279,201,317.50,441,201,UNIT,invoice_0062.png,synthetic
317.50,317.50,6,5,0,1,0,1,441,201,0.6805555555555556,0.402,39,10,0.06018518518518518,0.02,3.9,5.968707559985366,1.0,8,3,1,packet,359,201,₹952.50,522,201,UNIT_PRICE,invoice_0062.png,synthetic
₹952.50,₹952.50,7,5,0,1,0,1,522,201,0.8055555555555556,0.402,46,10,0.07098765432098765,0.02,4.6,6.133398042996649,1.0,8,3,1,317.50,441,201,mother,43,224,ITEM_TOTAL,invoice_0062.png,synthetic
Mother,mother,6,0,6,0,0,0,43,224,0.06635802469135803,0.448,42,10,0.06481481481481481,0.02,4.2,6.042632833682381,1.0,9,3,1,₹952.50,522,201,dairy,89,224,PRODUCT,invoice_0062.png,synthetic
Dairy,dairy,5,0,5,0,0,0,89,224,0.13734567901234568,0.448,32,13,0.04938271604938271,0.026,2.4615384615384617,6.0330862217988015,1.0,9,3,1,mother,43,224,paneer,125,224,PRODUCT,invoice_0062.png,synthetic
Paneer,paneer,6,0,6,0,0,0,125,224,0.19290123456790123,0.448,38,10,0.05864197530864197,0.02,3.8,5.942799375126701,1.0,9,3,1,dairy,89,224,200g,167,224,PRODUCT,invoice_0062.png,synthetic
200g,200g,4,3,1,0,0,0,167,224,0.25771604938271603,0.448,28,13,0.043209876543209874,0.026,2.1538461538461537,5.8998973535824915,1.0,9,3,1,paneer,125,224,24,279,224,PRODUCT,invoice_0062.png,synthetic
24,24,2,2,0,1,0,0,279,224,0.4305555555555556,0.448,14,10,0.021604938271604937,0.02,1.4,4.948759890378168,1.0,9,3,1,200g,167,224,dozen,360,224,QUANTITY,invoice_0062.png,synthetic
dozen,dozen,5,0,5,0,0,0,360,224,0.5555555555555556,0.448,33,10,0.05092592592592592,0.02,3.3,5.802118375377063,1.0,9,3,1,24,279,224,₹321.50,441,224,UNIT,invoice_0062.png,synthetic
₹321.50,₹321.50,7,5,0,1,0,1,441,224,0.6805555555555556,0.448,46,10,0.07098765432098765,0.02,4.6,6.133398042996649,1.0,9,3,1,dozen,360,224,"7,716.00",522,224,UNIT_PRICE,invoice_0062.png,synthetic
"7,716.00","7,716.00",8,6,0,1,0,1,522,224,0.8055555555555556,0.448,49,12,0.07561728395061729,0.024,4.083333333333333,6.3784261836515865,1.0,9,3,1,₹321.50,441,224,wagh,43,247,ITEM_TOTAL,invoice_0062.png,synthetic
