text,text_lower,length,digit_count,alphabet_count,is_numeric,is_date,contains_currency,x,y,relative_x,relative_y,width,height,relative_width,relative_height,aspect_ratio,log_area,ocr_confidence,line_number,paragraph_number,block_number,previous_text,previous_x,previous_y,next_text,next_x,next_y,label,document,source
INVOICE,invoice,7,0,7,0,0,0,571,22,0.47583333333333333,0.024175824175824177,235,42,0.19583333333333333,0.046153846153846156,5.595238095238095,9.197356444417888,0.95,1,1,2,retail,347,22,invoice,18,115,O,retail-invoice1.jpg,real
Invoice,invoice,7,0,7,0,0,0,18,115,0.015,0.12637362637362637,85,20,0.07083333333333333,0.02197802197802198,4.25,7.438971592395862,0.95,1,1,3,invoice,571,22,number:,109,113,O,retail-invoice1.jpg,real
Number:,number:,7,0,6,0,0,0,109,113,0.09083333333333334,0.12417582417582418,105,22,0.0875,0.024175824175824177,4.7727272727272725,7.745435610274381,0.96,1,1,3,invoice,18,115,489755,223,114,O,retail-invoice1.jpg,real
489755,489755,6,6,0,1,0,0,223,114,0.18583333333333332,0.12527472527472527,87,21,0.0725,0.023076923076923078,4.142857142857143,7.510977752014095,0.92,1,1,3,number:,109,113,date:,834,114,INVOICE_NUMBER,retail-invoice1.jpg,real
Date:,date:,5,0,4,0,0,0,834,114,0.695,0.12527472527472527,61,21,0.050833333333333335,0.023076923076923078,2.9047619047619047,7.156176637480615,0.96,1,1,3,489755,223,114,5/2/2015,904,112,O,retail-invoice1.jpg,real
5/2/2015,5/2/2015,8,6,0,0,1,0,904,112,0.7533333333333333,0.12307692307692308,110,26,0.09166666666666666,0.02857142857142857,4.230769230769231,7.95892649305011,0.95,1,1,3,date:,834,114,xyz,17,185,DATE,retail-invoice1.jpg,real
XYZ,xyz,3,0,3,0,0,0,17,185,0.014166666666666666,0.2032967032967033,43,20,0.035833333333333335,0.02197802197802198,2.15,6.7580945044277305,0.9,2,1,3,5/2/2015,904,112,ltd.,67,183,SUPPLIER,retail-invoice1.jpg,real
Ltd.,ltd.,4,0,3,0,0,0,67,183,0.05583333333333333,0.2010989010989011,43,22,0.035833333333333335,0.024175824175824177,1.9545454545454546,6.853299093186078,0.85,2,1,3,xyz,17,185,"to,",832,185,SUPPLIER,retail-invoice1.jpg,real
"To,","to,",3,0,2,0,0,0,832,185,0.6933333333333334,0.2032967032967033,35,24,0.029166666666666667,0.026373626373626374,1.4583333333333333,6.734591659972948,0.96,2,1,3,ltd.,67,183,"42,",17,221,O,retail-invoice1.jpg,real
"42,","42,",3,2,0,1,0,0,17,221,0.014166666666666666,0.24285714285714285,35,24,0.029166666666666667,0.026373626373626374,1.4583333333333333,6.734591659972948,0.96,3,1,3,"to,",832,185,vijay,61,221,O,retail-invoice1.jpg,real
Vijay,vijay,5,0,5,0,0,0,61,221,0.050833333333333335,0.24285714285714285,57,25,0.0475,0.027472527472527472,2.28,7.262628600974241,0.96,3,1,3,"42,",17,221,"nagar,",126,221,O,retail-invoice1.jpg,real
"Nagar,","nagar,",6,0,5,0,0,0,126,221,0.105,0.24285714285714285,72,26,0.06,0.02857142857142857,2.769230769230769,7.5352967024440884,0.96,3,1,3,vijay,61,221,indore,210,219,O,retail-invoice1.jpg,real
Indore,indore,6,0,6,0,0,0,210,219,0.175,0.24065934065934066,78,22,0.065,0.024175824175824177,3.5454545454545454,7.448333860897476,0.93,3,1,3,"nagar,",126,221,(m.p.),296,219,O,retail-invoice1.jpg,real
(M.P.),(m.p.),6,0,2,0,0,0,296,219,0.24666666666666667,0.24065934065934066,68,27,0.056666666666666664,0.02967032967032967,2.5185185185185186,7.515889085215125,0.86,3,1,3,indore,210,219,shyam,833,219,O,retail-invoice1.jpg,real
Shyam,shyam,5,0,5,0,0,0,833,219,0.6941666666666667,0.24065934065934066,78,27,0.065,0.02967032967032967,2.888888888888889,7.653020413804189,0.96,3,1,3,(m.p.),296,219,agarwal,918,219,CUSTOMER,retail-invoice1.jpg,real
Agarwal,agarwal,7,0,7,0,0,0,918,219,0.765,0.24065934065934066,95,28,0.07916666666666666,0.03076923076923077,3.392857142857143,7.886457270977689,0.96,3,1,3,shyam,833,219,"56,",834,257,CUSTOMER,retail-invoice1.jpg,real
"56,","56,",3,2,0,1,0,0,834,257,0.695,0.2824175824175824,34,24,0.028333333333333332,0.026373626373626374,1.4166666666666667,6.705639094860003,0.95,1,1,4,agarwal,918,219,mg,878,257,O,retail-invoice1.jpg,real
MG,mg,2,0,2,0,0,0,878,257,0.7316666666666667,0.2824175824175824,41,20,0.034166666666666665,0.02197802197802198,2.05,6.710523109452428,0.96,1,1,4,"56,",834,257,"road,",929,255,O,retail-invoice1.jpg,real
"Road,","road,",5,0,4,0,0,0,929,255,0.7741666666666667,0.2802197802197802,64,26,0.05333333333333334,0.02857142857142857,2.4615384615384617,7.417580402414544,0.96,1,1,4,mg,878,257,indore,1004,255,O,retail-invoice1.jpg,real
Indore,indore,6,0,6,0,0,0,1004,255,0.8366666666666667,0.2802197802197802,78,22,0.065,0.024175824175824177,3.5454545454545454,7.448333860897476,0.93,1,1,4,"road,",929,255,(m.p.),1091,255,O,retail-invoice1.jpg,real
(M.P.),(m.p.),6,0,2,0,0,0,1091,255,0.9091666666666667,0.2802197802197802,67,27,0.05583333333333333,0.02967032967032967,2.4814814814814814,7.501082124259871,0.89,1,1,4,indore,1004,255,serial,215,331,O,retail-invoice1.jpg,real
Serial,serial,6,0,6,0,0,0,215,331,0.17916666666666667,0.3637362637362637,66,21,0.055,0.023076923076923078,3.142857142857143,7.234898420314831,0.83,1,1,5,(m.p.),1091,255,—_,307,319,O,retail-invoice1.jpg,real
—_,—_,2,0,0,0,0,0,307,319,0.25583333333333336,0.3505494505494505,26,43,0.021666666666666667,0.04725274725274725,0.6046511627906976,7.020190708311925,0.01,1,1,5,serial,215,331,description,346,331,O,retail-invoice1.jpg,real
Description,description,11,0,11,0,0,0,346,331,0.28833333333333333,0.3637362637362637,135,27,0.1125,0.02967032967032967,5.0,8.201385955238608,0.96,1,1,5,—_,307,319,hams,522,323,O,retail-invoice1.jpg,real
hams,hams,4,0,4,0,0,0,522,323,0.435,0.35494505494505496,120,72,0.1,0.07912087912087912,1.6666666666666667,9.0642735958414,0.23,1,1,5,description,346,331,unit,694,319,O,retail-invoice1.jpg,real
Unit,unit,4,0,4,0,0,0,694,319,0.5783333333333334,0.3505494505494505,47,43,0.03916666666666667,0.04725274725274725,1.0930232558139534,7.611842399580417,0.96,1,1,5,hams,522,323,price,752,319,O,retail-invoice1.jpg,real
Price,price,5,0,5,0,0,0,752,319,0.6266666666666667,0.3505494505494505,59,43,0.049166666666666664,0.04725274725274725,1.372093023255814,7.839131648274333,0.96,1,1,5,unit,694,319,number,216,367,O,retail-invoice1.jpg,real
Number,number,6,0,6,0,0,0,216,367,0.18,0.4032967032967033,99,21,0.0825,0.023076923076923078,4.714285714285714,7.640123172695364,0.96,1,1,6,price,752,319,-,216,570,O,retail-invoice1.jpg,real
-,-,1,0,0,0,0,0,216,570,0.18,0.6263736263736264,7,4,0.005833333333333334,0.004395604395604396,1.75,3.367295829986474,0.73,1,1,8,number,216,367,discount,231,561,O,retail-invoice1.jpg,real
Discount,discount,8,0,8,0,0,0,231,561,0.1925,0.6164835164835165,104,20,0.08666666666666667,0.02197802197802198,5.2,7.640603826393634,0.73,1,1,8,-,216,570,@,345,561,O,retail-invoice1.jpg,real
@,@,1,0,0,0,0,0,345,561,0.2875,0.6164835164835165,23,23,0.019166666666666665,0.025274725274725275,1.0,6.272877006546167,0.92,1,1,8,discount,231,561,10%,379,560,O,retail-invoice1.jpg,real
10%,10%,3,2,0,0,0,0,379,560,0.31583333333333335,0.6153846153846154,47,21,0.03916666666666667,0.023076923076923078,2.238095238095238,6.895682697747868,0.96,1,1,8,@,345,561,225,854,561,O,retail-invoice1.jpg,real
225,225,3,3,0,1,0,0,854,561,0.7116666666666667,0.6164835164835165,42,20,0.035,0.02197802197802198,2.1,6.734591659972948,0.96,1,1,8,10%,379,560,-paid,216,652,O,retail-invoice1.jpg,real
-Paid,-paid,5,0,4,0,0,0,216,652,0.18,0.7164835164835165,56,36,0.04666666666666667,0.03956043956043956,1.5555555555555556,7.6093665379542115,0.67,1,1,9,225,854,561,500,854,657,O,retail-invoice1.jpg,real
500,500,3,3,0,1,0,0,854,657,0.7116666666666667,0.721978021978022,43,20,0.035833333333333335,0.02197802197802198,2.15,6.7580945044277305,0.66,1,1,9,-paid,216,652,signature,929,849,O,retail-invoice1.jpg,real
Signature,signature,9,0,9,0,0,0,929,849,0.7741666666666667,0.932967032967033,112,26,0.09333333333333334,0.02857142857142857,4.3076923076923075,7.976938756959434,0.96,1,1,14,500,854,657,,0,0,O,retail-invoice1.jpg,real
