text,text_lower,length,digit_count,alphabet_count,is_numeric,is_date,contains_currency,x,y,relative_x,relative_y,width,height,relative_width,relative_height,aspect_ratio,log_area,ocr_confidence,line_number,paragraph_number,block_number,previous_text,previous_x,previous_y,next_text,next_x,next_y,label,document,source
g,g,1,0,1,0,0,0,380,271,0.5555555555555556,0.5865800865800865,6,8,0.0087719298245614,0.0173160173160173,0.75,3.8918202981106265,1.0,12,3,1,3,293,269,₹96.00,467,269,UNIT,invoice_0054.png,synthetic
₹96.00,₹96.00,6,4,0,1,0,1,467,269,0.6827485380116959,0.5822510822510822,33,8,0.0482456140350877,0.0173160173160173,4.125,5.579729825986222,1.0,12,3,1,g,380,271,rs. 288.00,554,269,UNIT_PRICE,invoice_0054.png,synthetic
Rs. 288.00,rs. 288.00,10,5,2,0,0,1,554,269,0.8099415204678363,0.5822510822510822,50,8,0.0730994152046783,0.0173160173160173,6.25,5.993961427306569,1.0,12,3,1,₹96.00,467,269,whisper,41,290,ITEM_TOTAL,invoice_0054.png,synthetic
Whisper,whisper,7,0,7,0,0,0,41,290,0.0599415204678362,0.6277056277056277,41,10,0.0599415204678362,0.0216450216450216,4.1,6.018593214496234,1.0,13,3,1,rs. 288.00,554,269,ultra,86,290,PRODUCT,invoice_0054.png,synthetic
Ultra,ultra,5,0,5,0,0,0,86,290,0.1257309941520467,0.6277056277056277,24,8,0.0350877192982456,0.0173160173160173,3.0,5.262690188904886,1.0,13,3,1,whisper,41,290,15pc,114,290,PRODUCT,invoice_0054.png,synthetic
15pc,15pc,4,2,2,0,0,0,114,290,0.1666666666666666,0.6277056277056277,24,10,0.0350877192982456,0.0216450216450216,2.4,5.484796933490655,1.0,13,3,1,ultra,86,290,2.5,293,290,PRODUCT,invoice_0054.png,synthetic
2.5,2.5,3,2,0,1,0,0,293,290,0.4283625730994152,0.6277056277056277,15,8,0.0219298245614035,0.0173160173160173,1.875,4.795790545596741,1.0,13,3,1,15pc,114,290,l,380,290,QUANTITY,invoice_0054.png,synthetic
L,l,1,0,1,0,0,0,380,290,0.5555555555555556,0.6277056277056277,5,8,0.0073099415204678,0.0173160173160173,0.625,3.713572066704308,1.0,13,3,1,2.5,293,290,61.50,467,290,UNIT,invoice_0054.png,synthetic
61.50,61.50,5,4,0,1,0,1,467,290,0.6827485380116959,0.6277056277056277,27,8,0.0394736842105263,0.0173160173160173,3.375,5.37989735354046,1.0,13,3,1,l,380,290,153.75,554,290,UNIT_PRICE,invoice_0054.png,synthetic
153.75,153.75,6,5,0,1,0,1,554,290,0.8099415204678363,0.6277056277056277,33,8,0.0482456140350877,0.0173160173160173,4.125,5.579729825986222,1.0,13,3,1,61.50,467,290,vim,41,311,ITEM_TOTAL,invoice_0054.png,synthetic
Vim,vim,3,0,3,0,0,0,41,311,0.0599415204678362,0.6731601731601732,19,8,0.0277777777777777,0.0173160173160173,2.375,5.030437921392435,1.0,14,3,1,153.75,554,290,dishwash,64,311,PRODUCT,invoice_0054.png,synthetic
Dishwash,dishwash,8,0,8,0,0,0,64,311,0.0935672514619883,0.6731601731601732,46,8,0.067251461988304,0.0173160173160173,5.75,5.910796644040527,1.0,14,3,1,vim,41,311,bar,114,311,PRODUCT,invoice_0054.png,synthetic
Bar,bar,3,0,3,0,0,0,114,311,0.1666666666666666,0.6731601731601732,16,8,0.023391812865497,0.0173160173160173,2.0,4.859812404361672,1.0,14,3,1,dishwash,64,311,200g,134,311,PRODUCT,invoice_0054.png,synthetic
200g,200g,4,3,1,0,0,0,134,311,0.195906432748538,0.6731601731601732,24,10,0.0350877192982456,0.0216450216450216,2.4,5.484796933490655,1.0,14,3,1,bar,114,311,12,293,311,PRODUCT,invoice_0054.png,synthetic
12,12,2,2,0,1,0,0,293,311,0.4283625730994152,0.6731601731601732,12,8,0.0175438596491228,0.0173160173160173,1.5,4.574710978503383,1.0,14,3,1,200g,134,311,dozen,380,311,QUANTITY,invoice_0054.png,synthetic
dozen,dozen,5,0,5,0,0,0,380,311,0.5555555555555556,0.6731601731601732,29,8,0.0423976608187134,0.0173160173160173,3.625,5.4510384535657,1.0,14,3,1,12,293,311,₹233.50,467,311,UNIT,invoice_0054.png,synthetic
₹233.50,₹233.50,7,5,0,1,0,1,467,311,0.6827485380116959,0.6731601731601732,40,8,0.0584795321637426,0.0173160173160173,5.0,5.771441123130016,1.0,14,3,1,dozen,380,311,2802,554,311,UNIT_PRICE,invoice_0054.png,synthetic
2802,2802,4,4,0,1,0,0,554,311,0.8099415204678363,0.6731601731601732,24,8,0.0350877192982456,0.0173160173160173,3.0,5.262690188904886,1.0,14,3,1,₹233.50,467,311,india,41,332,ITEM_TOTAL,invoice_0054.png,synthetic
India,india,5,0,5,0,0,0,41,332,0.0599415204678362,0.7186147186147186,24,8,0.0350877192982456,0.0173160173160173,3.0,5.262690188904886,1.0,15,3,1,2802,554,311,gate,69,332,PRODUCT,invoice_0054.png,synthetic
Gate,gate,4,0,4,0,0,0,69,332,0.1008771929824561,0.7186147186147186,23,8,0.033625730994152,0.0173160173160173,2.875,5.220355825078324,1.0,15,3,1,india,41,332,rice,96,332,PRODUCT,invoice_0054.png,synthetic
Rice,rice,4,0,4,0,0,0,96,332,0.1403508771929824,0.7186147186147186,20,8,0.0292397660818713,0.0173160173160173,2.5,5.081404364984463,1.0,15,3,1,gate,69,332,5kg,120,332,PRODUCT,invoice_0054.png,synthetic
5kg,5kg,3,1,2,0,0,0,120,332,0.175438596491228,0.7186147186147186,18,10,0.0263157894736842,0.0216450216450216,1.8,5.198497031265826,1.0,15,3,1,rice,96,332,6,293,332,PRODUCT,invoice_0054.png,synthetic
6,6,1,1,0,1,0,0,293,332,0.4283625730994152,0.7186147186147186,6,8,0.0087719298245614,0.0173160173160173,0.75,3.8918202981106265,1.0,15,3,1,5kg,120,332,ml,380,332,QUANTITY,invoice_0054.png,synthetic
ml,ml,2,0,2,0,0,0,380,332,0.5555555555555556,0.7186147186147186,12,8,0.0175438596491228,0.0173160173160173,1.5,4.574710978503383,1.0,15,3,1,6,293,332,337.50,467,332,UNIT,invoice_0054.png,synthetic
337.50,337.50,6,5,0,1,0,1,467,332,0.6827485380116959,0.7186147186147186,33,8,0.0482456140350877,0.0173160173160173,4.125,5.579729825986222,1.0,15,3,1,ml,380,332,rs. 2025.00,554,332,UNIT_PRICE,invoice_0054.png,synthetic
Rs. 2025.00,rs. 2025.00,11,6,2,0,0,1,554,332,0.8099415204678363,0.7186147186147186,56,8,0.0818713450292397,0.0173160173160173,7.0,6.107022887742255,1.0,15,3,1,337.50,467,332,sub total :,342,359,ITEM_TOTAL,invoice_0054.png,synthetic
Sub Total :,sub total :,11,0,8,0,0,0,342,359,0.5,0.7770562770562771,50,8,0.0730994152046783,0.0173160173160173,6.25,5.993961427306569,1.0,16,4,1,rs. 2025.00,554,332,₹12913.88,587,360,O,invoice_0054.png,synthetic
₹12913.88,₹12913.88,9,7,0,1,0,1,587,360,0.8581871345029239,0.7792207792207793,56,8,0.0818713450292397,0.0173160173160173,7.0,6.107022887742255,1.0,16,4,1,sub total :,342,359,discount :,342,380,SUBTOTAL,invoice_0054.png,synthetic
Discount :,discount :,10,0,8,0,0,0,342,380,0.5,0.8225108225108225,49,8,0.0716374269005847,0.0173160173160173,6.125,5.973809611869261,1.0,17,4,1,₹12913.88,587,360,₹645.69,600,381,O,invoice_0054.png,synthetic
₹645.69,₹645.69,7,5,0,1,0,1,600,381,0.8771929824561403,0.8246753246753247,43,8,0.0628654970760233,0.0173160173160173,5.375,5.84354441703136,1.0,17,4,1,discount :,342,380,net amount :,342,401,DISCOUNT,invoice_0054.png,synthetic
Net Amount :,net amount :,12,0,9,0,0,0,342,401,0.5,0.8679653679653679,66,8,0.0964912280701754,0.0173160173160173,8.25,6.270988431858299,1.0,18,4,1,₹645.69,600,381,12268.19,593,402,O,invoice_0054.png,synthetic
12268.19,12268.19,8,7,0,1,0,1,593,402,0.8669590643274854,0.8701298701298701,50,8,0.0730994152046783,0.0173160173160173,6.25,5.993961427306569,1.0,18,4,1,net amount :,342,401,received   :,342,422,TOTAL,invoice_0054.png,synthetic
Received   :,received   :,12,0,8,0,0,0,342,422,0.5,0.9134199134199136,55,8,0.0804093567251462,0.0173160173160173,6.875,6.089044875446846,1.0,19,4,1,12268.19,593,402,₹12268.19,587,423,O,invoice_0054.png,synthetic
₹12268.19,₹12268.19,9,7,0,1,0,1,587,423,0.8581871345029239,0.9155844155844156,56,8,0.0818713450292397,0.0173160173160173,7.0,6.107022887742255,1.0,19,4,1,received   :,342,422,,0,0,PAID,invoice_0054.png,synthetic
Star,star,4,0,4,0,0,0,383,26,0.4352272727272727,0.065,42,13,0.0477272727272727,0.0325,3.230769230769231,6.304448802421981,1.0,1,1,1,,0,0,stores,429,26,SUPPLIER,invoice_0056.png,synthetic
Stores,stores,6,0,6,0,0,0,429,26,0.4875,0.065,65,13,0.0738636363636363,0.0325,5.0,6.740519359606223,1.0,1,1,1,star,383,26,"144,",364,48,SUPPLIER,invoice_0056.png,synthetic
"144,","144,",4,3,0,1,0,0,364,48,0.4136363636363636,0.12,27,11,0.0306818181818181,0.0275,2.4545454545454546,5.697093486505405,1.0,2,1,1,stores,429,26,station,395,47,O,invoice_0056.png,synthetic
Station,station,7,0,7,0,0,0,395,47,0.4488636363636363,0.1175,43,10,0.0488636363636363,0.025,4.3,6.066108090103747,1.0,2,1,1,"144,",364,48,"road,",442,47,O,invoice_0056.png,synthetic
"Road,","road,",5,0,4,0,0,0,442,47,0.5022727272727273,0.1175,34,12,0.0386363636363636,0.03,2.833333333333333,6.013715156042802,1.0,2,1,1,station,395,47,patna,480,48,O,invoice_0056.png,synthetic
Patna,patna,5,0,5,0,0,0,480,48,0.5454545454545454,0.12,34,9,0.0386363636363636,0.0225,3.7777777777777777,5.726847747587197,1.0,2,1,1,"road,",442,47,gstin:,359,67,O,invoice_0056.png,synthetic
GSTIN:,gstin:,6,0,5,0,0,0,359,67,0.4079545454545454,0.1675,44,9,0.05,0.0225,4.888888888888889,5.983936280687191,1.0,3,1,1,patna,480,48,18pojjp2275n7z9,407,67,O,invoice_0056.png,synthetic
18POJJP2275N7Z9,18pojjp2275n7z9,15,8,7,0,0,0,407,67,0.4625,0.1675,113,9,0.1284090909090909,0.0225,12.555555555555555,6.925595197110468,1.0,3,1,1,gstin:,359,67,bill no:,46,99,O,invoice_0056.png,synthetic
Bill No:,bill no:,8,0,6,0,0,0,46,99,0.0522727272727272,0.2475,44,10,0.05,0.025,4.4,6.089044875446846,1.0,4,2,1,18pojjp2275n7z9,407,67,476224,94,100,O,invoice_0056.png,synthetic
476224,476224,6,6,0,1,0,0,94,100,0.1068181818181818,0.25,52,9,0.059090909090909,0.0225,5.777777777777778,6.150602768446279,1.0,4,2,1,bill no:,46,99,bill dt:,706,99,INVOICE_NUMBER,invoice_0056.png,synthetic
Bill Dt:,bill dt:,8,0,6,0,0,0,706,99,0.8022727272727272,0.2475,42,10,0.0477272727272727,0.025,4.2,6.042632833682381,1.0,4,2,1,476224,94,100,02-04-2025,752,99,O,invoice_0056.png,synthetic
02-04-2025,02-04-2025,10,8,0,0,1,0,752,99,0.8545454545454545,0.2475,80,11,0.0909090909090909,0.0275,7.272727272727272,6.78105762593618,1.0,4,2,1,bill dt:,706,99,description,46,122,DATE,invoice_0056.png,synthetic
Description,description,11,0,11,0,0,0,46,122,0.0522727272727272,0.305,77,12,0.0875,0.03,6.416666666666667,6.829793737512425,1.0,5,2,1,02-04-2025,752,99,qty,440,123,O,invoice_0056.png,synthetic
Qty,qty,3,0,3,0,0,0,440,123,0.5,0.3075,24,11,0.0272727272727272,0.0275,2.1818181818181817,5.579729825986222,1.0,5,2,1,description,46,122,price,571,122,O,invoice_0056.png,synthetic
Price,price,5,0,5,0,0,0,571,122,0.6488636363636363,0.305,34,10,0.0386363636363636,0.025,3.4,5.831882477283517,1.0,5,2,1,qty,440,123,amount,702,123,O,invoice_0056.png,synthetic
Amount,amount,6,0,6,0,0,0,702,123,0.7977272727272727,0.3075,53,9,0.0602272727272727,0.0225,5.888888888888889,6.169610732491456,1.0,5,2,1,price,571,122,tata,46,145,O,invoice_0056.png,synthetic
Tata,tata,4,0,4,0,0,0,46,145,0.0522727272727272,0.3625,25,9,0.0284090909090909,0.0225,2.7777777777777777,5.420534999272286,1.0,6,2,1,amount,702,123,tea,75,145,PRODUCT,invoice_0056.png,synthetic
Tea,tea,3,0,3,0,0,0,75,145,0.0852272727272727,0.3625,20,9,0.0227272727272727,0.0225,2.2222222222222223,5.198497031265826,1.0,6,2,1,tata,46,145,premium,99,144,PRODUCT,invoice_0056.png,synthetic
Premium,premium,7,0,7,0,0,0,99,144,0.1125,0.36,54,10,0.0613636363636363,0.025,5.4,6.293419278846481,1.0,6,2,1,tea,75,145,250g,157,145,PRODUCT,invoice_0056.png,synthetic
250g,250g,4,3,1,0,0,0,157,145,0.1784090909090909,0.3625,30,11,0.034090909090909,0.0275,2.727272727272727,5.802118375377063,1.0,6,2,1,premium,99,144,2,440,145,PRODUCT,invoice_0056.png,synthetic
2,2,1,1,0,1,0,0,440,145,0.5,0.3625,8,9,0.009090909090909,0.0225,0.8888888888888888,4.290459441148391,1.0,6,2,1,250g,157,145,₹261.50,571,145,QUANTITY,invoice_0056.png,synthetic
₹261.50,₹261.50,7,5,0,1,0,1,571,145,0.6488636363636363,0.3625,50,9,0.0568181818181818,0.0225,5.555555555555555,6.111467339502679,1.0,6,2,1,2,440,145,₹523.00,702,145,UNIT_PRICE,invoice_0056.png,synthetic
₹523.00,₹523.00,7,5,0,1,0,1,702,145,0.7977272727272727,0.3625,50,9,0.0568181818181818,0.0225,5.555555555555555,6.111467339502679,1.0,6,2,1,₹261.50,571,145,amul,46,163,ITEM_TOTAL,invoice_0056.png,synthetic
Amul,amul,4,0,4,0,0,0,46,163,0.0522727272727272,0.4075,31,10,0.0352272727272727,0.025,3.1,5.739792912179234,1.0,7,2,1,₹523.00,702,145,milk,81,163,PRODUCT,invoice_0056.png,synthetic
Milk,milk,4,0,4,0,0,0,81,163,0.0920454545454545,0.4075,25,10,0.0284090909090909,0.025,2.5,5.525452939131784,1.0,7,2,1,amul,46,163,500ml,110,163,PRODUCT,invoice_0056.png,synthetic
500ml,500ml,5,3,2,0,0,0,110,163,0.125,0.4075,38,10,0.0431818181818181,0.025,3.8,5.942799375126701,1.0,7,2,1,milk,81,163,6,440,164,PRODUCT,invoice_0056.png,synthetic
6,6,1,1,0,1,0,0,440,164,0.5,0.41,8,9,0.009090909090909,0.0225,0.8888888888888888,4.290459441148391,1.0,7,2,1,500ml,110,163,rs. 459.50,571,164,QUANTITY,invoice_0056.png,synthetic
Rs. 459.50,rs. 459.50,10,5,2,0,0,1,571,164,0.6488636363636363,0.41,66,9,0.075,0.0225,7.333333333333333,6.38856140554563,1.0,7,2,1,6,440,164,rs. 2757.00,702,164,UNIT_PRICE,invoice_0056.png,synthetic
Rs. 2757.00,rs. 2757.00,11,6,2,0,0,1,702,164,0.7977272727272727,0.41,73,9,0.0829545454545454,0.0225,8.11111111111111,6.489204931325317,1.0,7,2,1,rs. 459.50,571,164,subtotal:,674,188,ITEM_TOTAL,invoice_0056.png,synthetic
Subtotal:,subtotal:,9,0,8,0,0,0,674,188,0.7659090909090909,0.47,56,10,0.0636363636363636,0.025,5.6,6.329720905522696,1.0,8,2,1,rs. 2757.00,702,164,"3,280.00",764,188,O,invoice_0056.png,synthetic
"3,280.00","3,280.00",8,6,0,1,0,1,764,188,0.8681818181818182,0.47,60,12,0.0681818181818181,0.03,5.0,6.580639137284949,1.0,8,2,1,subtotal:,674,188,gst 18%:,674,208,SUBTOTAL,invoice_0056.png,synthetic
GST 18%:,gst 18%:,8,2,3,0,0,0,674,208,0.7659090909090909,0.52,63,9,0.0715909090909091,0.0225,7.0,6.342121418721152,1.0,9,2,1,"3,280.00",764,188,590.40,777,207,O,invoice_0056.png,synthetic
590.40,590.40,6,5,0,1,0,1,777,207,0.8829545454545454,0.5175,47,11,0.0534090909090909,0.0275,4.2727272727272725,6.249975242259483,1.0,9,2,1,gst 18%:,674,208,total:,674,230,O,invoice_0056.png,synthetic
TOTAL:,total:,6,0,5,0,0,0,674,230,0.7659090909090909,0.575,48,9,0.0545454545454545,0.0225,5.333333333333333,6.07073772800249,1.0,10,2,1,590.40,777,207,"3,870.40",764,229,O,invoice_0056.png,synthetic
"3,870.40","3,870.40",8,6,0,1,0,1,764,229,0.8681818181818182,0.5725,60,12,0.0681818181818181,0.03,5.0,6.580639137284949,1.0,10,2,1,total:,674,230,cash:,674,248,TOTAL,invoice_0056.png,synthetic
Cash:,cash:,5,0,4,0,0,0,674,248,0.7659090909090909,0.62,35,10,0.0397727272727272,0.025,3.5,5.860786223465865,1.0,11,2,1,"3,870.40",764,229,3870.40,768,248,O,invoice_0056.png,synthetic
3870.40,3870.40,7,6,0,1,0,1,768,248,0.8727272727272727,0.62,56,11,0.0636363636363636,0.0275,5.090909090909091,6.424869023905388,1.0,11,2,1,cash:,674,248,,0,0,PAID,invoice_0056.png,synthetic
Sai,sai,3,0,3,0,0,0,324,24,0.3889555822328931,0.051063829787234,29,14,0.034813925570228,0.0297872340425531,2.071428571428572,6.008813185442595,1.0,1,1,1,,0,0,bhandar,357,24,SUPPLIER,invoice_0057.png,synthetic
Bhandar,bhandar,7,0,7,0,0,0,357,24,0.4285714285714285,0.051063829787234,78,14,0.0936374549819928,0.0297872340425531,5.571428571428571,6.996681488176539,1.0,1,1,1,sai,324,24,traders,439,24,SUPPLIER,invoice_0057.png,synthetic
Traders,traders,7,0,7,0,0,0,439,24,0.5270108043217286,0.051063829787234,69,14,0.0828331332533013,0.0297872340425531,4.928571428571429,6.874198495453294,1.0,1,1,1,bhandar,357,24,"217,",336,47,SUPPLIER,invoice_0057.png,synthetic
"217,","217,",4,3,0,1,0,0,336,47,0.4033613445378151,0.1,25,12,0.0300120048019207,0.025531914893617,2.083333333333333,5.707110264748875,1.0,2,1,1,traders,439,24,station,365,47,O,invoice_0057.png,synthetic
Station,station,7,0,7,0,0,0,365,47,0.4381752701080432,0.1,40,10,0.0480192076830732,0.0212765957446808,4.0,5.993961427306569,1.0,2,1,1,"217,",336,47,"road,",409,47,O,invoice_0057.png,synthetic
"Road,","road,",5,0,4,0,0,0,409,47,0.4909963985594238,0.1,35,12,0.042016806722689,0.025531914893617,2.9166666666666665,6.042632833682381,1.0,2,1,1,station,365,47,chennai,448,47,O,invoice_0057.png,synthetic
Chennai,chennai,7,0,7,0,0,0,448,47,0.5378151260504201,0.1,48,10,0.0576230492196878,0.0212765957446808,4.8,6.175867270105761,1.0,2,1,1,"road,",409,47,gstin:,331,67,O,invoice_0057.png,synthetic
GSTIN:,gstin:,6,0,5,0,0,0,331,67,0.3973589435774309,0.1425531914893617,43,10,0.0516206482593037,0.0212765957446808,4.3,6.066108090103747,1.0,3,1,1,chennai,448,47,29cmpbu9246t2zr,378,67,O,invoice_0057.png,synthetic
29CMPBU9246T2ZR,29cmpbu9246t2zr,15,7,8,0,0,0,378,67,0.453781512605042,0.1425531914893617,123,10,0.1476590636254501,0.0212765957446808,12.3,7.115582126184454,1.0,3,1,1,gstin:,331,67,bill no:,46,101,O,invoice_0057.png,synthetic
Bill No:,bill no:,8,0,6,0,0,0,46,101,0.0552220888355342,0.2148936170212766,41,10,0.04921968787515,0.0212765957446808,4.1,6.018593214496234,1.0,4,2,1,29cmpbu9246t2zr,378,67,inv/2023/5411,91,101,O,invoice_0057.png,synthetic
INV/2023/5411,inv/2023/5411,13,8,3,0,0,0,91,101,0.1092436974789916,0.2148936170212766,86,10,0.1032412965186074,0.0212765957446808,8.6,6.7580945044277305,1.0,4,2,1,bill no:,46,101,date:,676,101,INVOICE_NUMBER,invoice_0057.png,synthetic
Date:,date:,5,0,4,0,0,0,676,101,0.8115246098439376,0.2148936170212766,31,10,0.0372148859543817,0.0212765957446808,3.1,5.739792912179234,1.0,4,2,1,inv/2023/5411,91,101,24 feb 2025,711,101,O,invoice_0057.png,synthetic
24 Feb 2025,24 feb 2025,11,6,3,0,0,0,711,101,0.8535414165666266,0.2148936170212766,74,10,0.0888355342136854,0.0212765957446808,7.4,6.608000625296087,1.0,4,2,1,date:,676,101,description,46,125,DATE,invoice_0057.png,synthetic
Description,description,11,0,11,0,0,0,46,125,0.0552220888355342,0.2659574468085106,72,13,0.0864345738295318,0.0276595744680851,5.538461538461538,6.842683282238422,1.0,5,2,1,24 feb 2025,711,101,qty,416,125,O,invoice_0057.png,synthetic
Qty,qty,3,0,3,0,0,0,416,125,0.4993997599039615,0.2659574468085106,22,13,0.0264105642256902,0.0276595744680851,1.6923076923076923,5.659482215759621,1.0,5,2,1,description,46,125,price,539,125,O,invoice_0057.png,synthetic
Price,price,5,0,5,0,0,0,539,125,0.6470588235294118,0.2659574468085106,32,10,0.0384153661464585,0.0212765957446808,3.2,5.771441123130016,1.0,5,2,1,qty,416,125,amount,662,125,O,invoice_0057.png,synthetic
Amount,amount,6,0,6,0,0,0,662,125,0.7947178871548619,0.2659574468085106,50,10,0.0600240096038415,0.0212765957446808,5.0,6.2166061010848646,1.0,5,2,1,price,539,125,moong,46,148,O,invoice_0057.png,synthetic
Moong,moong,5,0,5,0,0,0,46,148,0.0552220888355342,0.3148936170212766,40,13,0.0480192076830732,0.0276595744680851,3.076923076923077,6.255750041753367,1.0,6,2,1,amount,662,125,dal,90,148,PRODUCT,invoice_0057.png,synthetic
Dal,dal,3,0,3,0,0,0,90,148,0.1080432172869147,0.3148936170212766,20,10,0.0240096038415366,0.0212765957446808,2.0,5.303304908059076,1.0,6,2,1,moong,46,148,1kg,114,148,PRODUCT,invoice_0057.png,synthetic
1kg,1kg,3,1,2,0,0,0,114,148,0.1368547418967587,0.3148936170212766,21,13,0.0252100840336134,0.0276595744680851,1.6153846153846154,5.613128106388071,1.0,6,2,1,dal,90,148,0.5,416,148,PRODUCT,invoice_0057.png,synthetic
0.5,0.5,3,2,0,1,0,0,416,148,0.4993997599039615,0.3148936170212766,18,10,0.0216086434573829,0.0212765957446808,1.8,5.198497031265826,1.0,6,2,1,1kg,114,148,rs. 71.50,539,148,QUANTITY,invoice_0057.png,synthetic
Rs. 71.50,rs. 71.50,9,4,2,0,0,1,539,148,0.6470588235294118,0.3148936170212766,56,10,0.0672268907563025,0.0212765957446808,5.6,6.329720905522696,1.0,6,2,1,0.5,416,148,35.75,662,148,UNIT_PRICE,invoice_0057.png,synthetic
35.75,35.75,5,4,0,1,0,1,662,148,0.7947178871548619,0.3148936170212766,33,10,0.0396158463385354,0.0212765957446808,3.3,5.802118375377063,1.0,6,2,1,rs. 71.50,539,148,dove,46,168,ITEM_TOTAL,invoice_0057.png,synthetic
Dove,dove,4,0,4,0,0,0,46,168,0.0552220888355342,0.3574468085106383,30,10,0.0360144057623049,0.0212765957446808,3.0,5.707110264748875,1.0,7,2,1,35.75,662,148,shampoo,80,168,PRODUCT,invoice_0057.png,synthetic
Shampoo,shampoo,7,0,7,0,0,0,80,168,0.0960384153661464,0.3574468085106383,56,13,0.0672268907563025,0.0276595744680851,4.307692307692308,6.591673732008658,1.0,7,2,1,dove,46,168,180ml,140,168,PRODUCT,invoice_0057.png,synthetic
180ml,180ml,5,3,2,0,0,0,140,168,0.1680672268907563,0.3574468085106383,35,10,0.042016806722689,0.0212765957446808,3.5,5.860786223465865,1.0,7,2,1,shampoo,80,168,6,416,168,PRODUCT,invoice_0057.png,synthetic
6,6,1,1,0,1,0,0,416,168,0.4993997599039615,0.3574468085106383,7,10,0.0084033613445378,0.0212765957446808,0.7,4.262679877041316,1.0,7,2,1,180ml,140,168,rs. 32.50,539,168,QUANTITY,invoice_0057.png,synthetic
Rs. 32.50,rs. 32.50,9,4,2,0,0,1,539,168,0.6470588235294118,0.3574468085106383,56,10,0.0672268907563025,0.0212765957446808,5.6,6.329720905522696,1.0,7,2,1,6,416,168,₹195.00,662,168,UNIT_PRICE,invoice_0057.png,synthetic
₹195.00,₹195.00,7,5,0,1,0,1,662,168,0.7947178871548619,0.3574468085106383,47,10,0.056422569027611,0.0212765957446808,4.7,6.154858094016418,1.0,7,2,1,rs. 32.50,539,168,sugar,46,188,ITEM_TOTAL,invoice_0057.png,synthetic
Sugar,sugar,5,0,5,0,0,0,46,188,0.0552220888355342,0.4,35,13,0.042016806722689,0.0276595744680851,2.6923076923076925,6.1224928095143865,1.0,8,2,1,₹195.00,662,168,1kg,85,188,PRODUCT,invoice_0057.png,synthetic
1kg,1kg,3,1,2,0,0,0,85,188,0.1020408163265306,0.4,21,13,0.0252100840336134,0.0276595744680851,1.6153846153846154,5.613128106388071,1.0,8,2,1,sugar,46,188,1,416,188,PRODUCT,invoice_0057.png,synthetic
1,1,1,1,0,1,0,0,416,188,0.4993997599039615,0.4,7,10,0.0084033613445378,0.0212765957446808,0.7,4.262679877041316,1.0,8,2,1,1kg,85,188,479.50,539,188,QUANTITY,invoice_0057.png,synthetic
479.50,479.50,6,5,0,1,0,1,539,188,0.6470588235294118,0.4,40,10,0.0480192076830732,0.0212765957446808,4.0,5.993961427306569,1.0,8,2,1,1,416,188,479.50,662,188,UNIT_PRICE,invoice_0057.png,synthetic
479.50,479.50,6,5,0,1,0,1,662,188,0.7947178871548619,0.4,40,10,0.0480192076830732,0.0212765957446808,4.0,5.993961427306569,1.0,8,2,1,479.50,539,188,rin,46,208,ITEM_TOTAL,invoice_0057.png,synthetic
Rin,rin,3,0,3,0,0,0,46,208,0.0552220888355342,0.4425531914893617,20,10,0.0240096038415366,0.0212765957446808,2.0,5.303304908059076,1.0,9,2,1,479.50,662,188,bar,70,208,PRODUCT,invoice_0057.png,synthetic
Bar,bar,3,0,3,0,0,0,70,208,0.0840336134453781,0.4425531914893617,21,10,0.0252100840336134,0.0212765957446808,2.1,5.351858133476067,1.0,9,2,1,rin,46,208,200g,95,208,PRODUCT,invoice_0057.png,synthetic
200g,200g,4,3,1,0,0,0,95,208,0.1140456182472989,0.4425531914893617,29,13,0.034813925570228,0.0276595744680851,2.230769230769231,5.934894195619588,1.0,9,2,1,bar,70,208,10,416,208,PRODUCT,invoice_0057.png,synthetic
10,10,2,2,0,1,0,0,416,208,0.4993997599039615,0.4425531914893617,14,10,0.0168067226890756,0.0212765957446808,1.4,4.948759890378168,1.0,9,2,1,200g,95,208,rs. 474.00,539,208,QUANTITY,invoice_0057.png,synthetic
Rs. 474.00,rs. 474.00,10,5,2,0,0,1,539,208,0.6470588235294118,0.4425531914893617,63,10,0.0756302521008403,0.0212765957446808,6.3,6.447305862541213,1.0,9,2,1,10,416,208,4740,662,208,UNIT_PRICE,invoice_0057.png,synthetic
4740,4740,4,4,0,1,0,0,662,208,0.7947178871548619,0.4425531914893617,29,10,0.034813925570228,0.0212765957446808,2.9,5.673323267171493,1.0,9,2,1,rs. 474.00,539,208,stayfree,46,228,ITEM_TOTAL,invoice_0057.png,synthetic
Stayfree,stayfree,8,0,8,0,0,0,46,228,0.0552220888355342,0.4851063829787234,48,13,0.0576230492196878,0.0276595744680851,3.692307692307693,6.437751649736401,1.0,10,2,1,4740,662,208,20pc,98,228,PRODUCT,invoice_0057.png,synthetic
20pc,20pc,4,2,2,0,0,0,98,228,0.1176470588235294,0.4851063829787234,29,13,0.034813925570228,0.0276595744680851,2.230769230769231,5.934894195619588,1.0,10,2,1,stayfree,46,228,4,416,228,PRODUCT,invoice_0057.png,synthetic
4,4,1,1,0,1,0,0,416,228,0.4993997599039615,0.4851063829787234,7,10,0.0084033613445378,0.0212765957446808,0.7,4.262679877041316,1.0,10,2,1,20pc,98,228,rs. 434.50,539,228,QUANTITY,invoice_0057.png,synthetic
